tweetid,link,author,title,description,pubdate,source,favorite_count,retweet_count,tweet_type,user_id,user_friends_count,user_followers_count,user_location
1.46592E+18,https://twitter.com/johnweathers/statuses/1465920277628469254,johnweathers,"@donwinslow Superman (1978), Revenge of the Sith (2005), Dune (2021)","@donwinslow Superman (1978), Revenge of the Sith (2005), Dune (2021)",12/1/2021 0:46,Twitter Web App,0,0,reply,11878572,1101,275,"Atlanta, GA"
1.46592E+18,https://twitter.com/Robonggo/statuses/1465919545013510144,Robonggo,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",12/1/2021 0:43,Twitter for Android,0,354,retweet,39224037,915,1301,
1.46592E+18,https://twitter.com/dryvetyme/statuses/1465919480085762048,dryvetyme,"RT @aarxn82: On the latest Crushed Monocle #Podcast at @BeardedGMusic, we discuss unfair #BrassAgainst kink-shaming, #Eternals, #Dune, and…","On the latest Crushed Monocle #Podcast at @BeardedGMusic, we discuss unfair #BrassAgainst kink-shaming, #Eternals, #Dune, and me asking #MeganTheeStallion out.  Most importantly, what really went wrong with the #TravisScott #AstroWorldFestival tragedy. https://t.co/awLPOuJIu7 https://t.co/yj3yUsxDxH",12/1/2021 0:43,Twitter Web App,0,3,retweet,16729308,2678,2108,"Houston, TX"
1.46592E+18,https://twitter.com/kecapIaron/statuses/1465919431284977667,kecapIaron,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",12/1/2021 0:43,Twitter for Android,0,354,retweet,623684472,227,399,
1.46592E+18,https://twitter.com/shvlocsynx/statuses/1465918379542257669,shvlocsynx,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",12/1/2021 0:39,Twitter for Android,0,354,retweet,1.04589E+18,154,78,
1.46592E+18,https://twitter.com/dailyshow2525/statuses/1465917744730234891,dailyshow2525,RT @redlettermedia: Dune (1984) and Dune (2021) - re:View https://t.co/DkOZG2q941,Dune (1984) and Dune (2021) - re:View https://t.co/DkOZG2q941,12/1/2021 0:36,Twitter for Android,0,338,retweet,49237886,1412,217,Iowa
1.46592E+18,https://twitter.com/djontumba/statuses/1465917442392158213,djontumba,"DUNE (2021), Black Panther, &amp; Tron: Legacy. https://t.co/pLEhtJObBP","DUNE (2021), Black Panther, &amp; Tron: Legacy. https://t.co/pLEhtJObBP",12/1/2021 0:35,Twitter for iPhone,1,0,quote,244814971,2727,269,"Seattle, WA"
1.46592E+18,https://twitter.com/AaronGonzalezTV/statuses/1465916683558686729,AaronGonzalezTV,Movies in 2021 that are actually worth watching:  Dune and Don\'t Look Up.  That\'s all I can think of.,Movies in 2021 that are actually worth watching:  Dune and Don\'t Look Up.  That\'s all I can think of.,12/1/2021 0:32,Twitter Web App,0,0,original,1.33783E+18,65,11,
1.46592E+18,https://twitter.com/NotConnell/statuses/1465915890688397315,NotConnell,I will say that if this goes the same path of PG-13 Dune 2021 I will be so disappointed. We fans deserve Dumai\'s Wells.,I will say that if this goes the same path of PG-13 Dune 2021 I will be so disappointed. We fans deserve Dumai\'s Wells.,12/1/2021 0:29,Twitter for iPhone,0,0,reply,104644580,126,65,
1.46592E+18,https://twitter.com/fardanayy/statuses/1465915657422139402,fardanayy,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",12/1/2021 0:28,Twitter for Android,0,354,retweet,2413304222,272,94,
1.46592E+18,https://twitter.com/fsnajmi/statuses/1465915287971139585,fsnajmi,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",12/1/2021 0:26,Twitter for Android,0,354,retweet,57334237,138,101,Jakarta Capital Region
1.46591E+18,https://twitter.com/phumlanebenned_/statuses/1465913287623720960,phumlanebenned_,RT @iamblackmyth2: 2021 Popular movies released in OCTOBER that you must watch  Thread.....  1. Dune........Army Of Thieves https://t.co/Oo…,2021 Popular movies released in OCTOBER that you must watch  Thread.....  1. Dune........Army Of Thieves https://t.co/OoULJhqxnE,12/1/2021 0:18,Twitter for Android,0,1500,retweet,1.00557E+18,1326,523,Mbombela 
1.46591E+18,https://twitter.com/GlynaDougen/statuses/1465912685908750337,GlynaDougen,RT @DanWilbur: Dune (2021) @leigh_mcnasty https://t.co/2mW73TNjGR,Dune (2021) @leigh_mcnasty https://t.co/2mW73TNjGR,12/1/2021 0:16,Twitter for Android,0,6,retweet,2366371748,774,291,
1.46591E+18,https://twitter.com/halfhumanis/statuses/1465912218256433154,halfhumanis,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",12/1/2021 0:14,Twitter for Android,0,354,retweet,1.26116E+18,103,81,"Kota Malang, Jawa Timur"
1.46591E+18,https://twitter.com/Cynicalexx/statuses/1465910610269462529,Cynicalexx,"Dune (colourized) - MFF, 2021  @Marvel_FFightUS https://t.co/Yd5sZADsth","Dune (colourized) - MFF, 2021  @Marvel_FFightUS https://t.co/Yd5sZADsth",12/1/2021 0:08,Twitter Web App,86,2,quote,8.1594E+17,141,12722,"Toronto, Ontario"
1.46591E+18,https://twitter.com/manucee/statuses/1465909861401698305,manucee,"Dune (2021), score out of 10:  I really have to wait 2 years for the next one? I feel like watching The Fellowship of the Ring again and having to wait for The Two Towers…/ 10","Dune (2021), score out of 10:  I really have to wait 2 years for the next one? I feel like watching The Fellowship of the Ring again and having to wait for The Two Towers…/ 10",12/1/2021 0:05,Twitter for iPhone,1,0,original,54403283,760,68,Mexico
1.46591E+18,https://twitter.com/tthizz/statuses/1465909710020829184,tthizz,Best Director #Oscars2022 #predictions (12/1):  #PaulThomasAnderson for #LicoricePizza  #KennethBranagh for #Belfast  #JaneCampion for #PoweroftheDog  #StevenSpielberg for #WestSideStory  #DenisVilleneuve for #Dune   https://t.co/M6VT9hS8Ek,Best Director #Oscars2022 #predictions (12/1):  #PaulThomasAnderson for #LicoricePizza  #KennethBranagh for #Belfast  #JaneCampion for #PoweroftheDog  #StevenSpielberg for #WestSideStory  #DenisVilleneuve for #Dune   https://t.co/M6VT9hS8Ek,12/1/2021 0:04,Twitter Web App,1,1,original,20746220,792,457,"Columbus, OH"
1.46591E+18,https://twitter.com/tthizz/statuses/1465909375546150915,tthizz,Best Picture #Oscars2022 #predictions -  #BeingtheRicardos #Belfast  #DontLookUp  #Dune  #KingRichard  #LicoricePizza  #NightmareAlley  #PoweroftheDog  #TheTragedyofMacbeth #WestSideStory   https://t.co/M6VT9hS8Ek,Best Picture #Oscars2022 #predictions -  #BeingtheRicardos #Belfast  #DontLookUp  #Dune  #KingRichard  #LicoricePizza  #NightmareAlley  #PoweroftheDog  #TheTragedyofMacbeth #WestSideStory   https://t.co/M6VT9hS8Ek,12/1/2021 0:03,Twitter Web App,1,1,original,20746220,792,457,"Columbus, OH"
1.46591E+18,https://twitter.com/ohrangejam/statuses/1465906303214129152,ohrangejam,dune(2021) shangchi and the legend of the ten rings(2021) no time to die(2021) paddington(2014),dune(2021) shangchi and the legend of the ten rings(2021) no time to die(2021) paddington(2014),11/30/2021 23:51,Twitter for Android,0,0,reply,1.371E+18,99,99,
1.46591E+18,https://twitter.com/TheDuperghoul/statuses/1465905349156818944,TheDuperghoul,RT @KatieChrz: Dune (2021) https://t.co/fJ0qWhIQJx,Dune (2021) https://t.co/fJ0qWhIQJx,11/30/2021 23:47,Twitter Web App,0,41,retweet,9.80663E+17,113,115,
1.4659E+18,https://twitter.com/_SaputroBayu/statuses/1465904692790128640,_SaputroBayu,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 23:44,Twitter for Android,0,354,retweet,8.17747E+17,345,73,GK - JOG - CKR - JKT
1.4659E+18,https://twitter.com/hermankadrun/statuses/1465903377334693893,hermankadrun,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 23:39,Twitter for iPhone,0,354,retweet,91750165,417,510,Jakarta-Bandung
1.4659E+18,https://twitter.com/cinafilm/statuses/1465901275946627079,cinafilm,Dune (2021) - Read 163 Movie Reviews  Link: https://t.co/1wwdpQlqat  #Dune #MovieReviews,Dune (2021) - Read 163 Movie Reviews  Link: https://t.co/1wwdpQlqat  #Dune #MovieReviews,11/30/2021 23:31,Cinafilm,0,0,original,4228094679,1,2089,"Birmingham, England"
1.4659E+18,https://twitter.com/i_see_ninja/statuses/1465900916742103043,i_see_ninja,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 23:29,Twitter Web App,0,354,retweet,43254634,322,356,
1.4659E+18,https://twitter.com/smoran26/statuses/1465900363869917184,smoran26,RT @DrunkMonkeysWeb: RC Hopgood is taking a chance with this one:   https://t.co/8tHJZzx9Bf,RC Hopgood is taking a chance with this one:   https://t.co/8tHJZzx9Bf,11/30/2021 23:27,Twitter for iPhone,0,1,retweet,291546336,4278,5631,West Coast 
1.4659E+18,https://twitter.com/fishandkangaroo/statuses/1465900316470116355,fishandkangaroo,RT @IndieWire: Denis Villeneuve Met ‘Star Wars’ Team to Prevent #Dune Filming Crossover: ‘Let’s Protect Both of Us’ https://t.co/JZ71wtIS8Z…,Denis Villeneuve Met ‘Star Wars’ Team to Prevent #Dune Filming Crossover: ‘Let’s Protect Both of Us’ https://t.co/JZ71wtIS8Z https://t.co/wVvIiL0noa,11/30/2021 23:27,Twitter for iPhone,0,13,retweet,252909381,1399,646,
1.4659E+18,https://twitter.com/videlzinha/statuses/1465898293813202947,videlzinha,RT @SecretsOfDune: Dune (2021) Standard shot VS IMAX 1.43:1 full aspect ratio. #DuneMovie https://t.co/4zVhLapkNc,Dune (2021) Standard shot VS IMAX 1.43:1 full aspect ratio. #DuneMovie https://t.co/4zVhLapkNc,11/30/2021 23:19,Twitter Web App,0,173,retweet,16225527,139,227,011/013 | ⚪ ela
1.4659E+18,https://twitter.com/videlzinha/statuses/1465897892032524296,videlzinha,RT @maurmarmolejo: 🖼 | Parallels 🎞  | Apocalypse Now (1979) / #Dune (2021) https://t.co/658LQ2sXaV,🖼 | Parallels 🎞  | Apocalypse Now (1979) / #Dune (2021) https://t.co/658LQ2sXaV,11/30/2021 23:17,Twitter Web App,0,196,retweet,16225527,139,227,011/013 | ⚪ ela
1.4659E+18,https://twitter.com/Noinktechnique/statuses/1465897114576175106,Noinktechnique,It\'s insane how much the Dune 2021 Stillsuits grew on me.,It\'s insane how much the Dune 2021 Stillsuits grew on me.,11/30/2021 23:14,Twitter for Android,2,0,original,374414208,1504,391,"San Jose, CA"
1.4659E+18,https://twitter.com/giorgiovegafilm/statuses/1465897038453915648,giorgiovegafilm,Favorite First Watches of November  - LAST NIGHT IN SOHO (2021) - DUNE (2021) - BADLANDS (1973) - PIG (2021) https://t.co/XijXl2Rnbc https://t.co/LofqNlHZ1u,Favorite First Watches of November  - LAST NIGHT IN SOHO (2021) - DUNE (2021) - BADLANDS (1973) - PIG (2021) https://t.co/XijXl2Rnbc https://t.co/LofqNlHZ1u,11/30/2021 23:14,Twitter Web App,1,0,quote,1434342270,6484,8328,The Void
1.4659E+18,https://twitter.com/MajorSpoilers/statuses/1465895945749553155,MajorSpoilers,PREVIEW: Dune: House Atreides #12 https://t.co/1vBfMEB4Ax https://t.co/aLNobDX6zs,PREVIEW: Dune: House Atreides #12 https://t.co/1vBfMEB4Ax https://t.co/aLNobDX6zs,11/30/2021 23:10,CoSchedule,0,0,original,16017624,1464,8489,United States
1.4659E+18,https://twitter.com/onlyrasa31797/statuses/1465895483923066882,onlyrasa31797,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 23:08,Twitter for Android,0,354,retweet,1.15526E+18,417,67,hmmgimana? 
1.4659E+18,https://twitter.com/nium_ce/statuses/1465895383050043397,nium_ce,RT @SecretsOfDune: Dune (2021) concept art of Rebecca Ferguson as Lady Jessica by Keith Christensen. #DuneMovie https://t.co/SLEPFg13Ie,Dune (2021) concept art of Rebecca Ferguson as Lady Jessica by Keith Christensen. #DuneMovie https://t.co/SLEPFg13Ie,11/30/2021 23:07,Twitter for Android,0,230,retweet,633630876,373,361,
1.4659E+18,https://twitter.com/SeptimaSeverina/statuses/1465895201055019013,SeptimaSeverina,"RT @IndieWire: “Star Wars” is one of Denis Villeneuve’s favorite films, but that franchise almost got in the way of #Dune. The film\'s team…","“Star Wars” is one of Denis Villeneuve’s favorite films, but that franchise almost got in the way of #Dune. The film\'s team was scouting locations in the Wadi Rum desert when they discovered ""Star Wars"" was already filming there: https://t.co/JZ71wtrgKp https://t.co/HihQtKcqI8",11/30/2021 23:07,Twitter Web App,0,2,retweet,1.29388E+18,202,24,เมืองคุโรมาตี้
1.46589E+18,https://twitter.com/onetwo7s/statuses/1465894715467829248,onetwo7s,"RT @wongkwarwai: Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM","Baron Harkonnen floating to his ""death"" after inhaling the poison from Leto\'s teeth, Dune (2021) https://t.co/d4bmbs23DM",11/30/2021 23:05,Twitter for Android,0,354,retweet,1.33961E+18,633,489,"Semarang, Jawa Tengah"
1.46589E+18,https://twitter.com/gjm1508/statuses/1465893959796879360,gjm1508,@vella_lara And yet ABC’s critic Luke Goodsell thought it was rather good. 🤷‍♀️ https://t.co/Zd42XhFpEH,@vella_lara And yet ABC’s critic Luke Goodsell thought it was rather good. 🤷‍♀️ https://t.co/Zd42XhFpEH,11/30/2021 23:02,Twitter for iPhone,1,0,reply,7.72636E+17,470,66,"Brisbane, Queensland"
1.46589E+18,https://twitter.com/erginfati4/statuses/1465893379066236928,erginfati4,RT @Listenary: Dune (2021). https://t.co/wMUMJ9ljhx,Dune (2021). https://t.co/wMUMJ9ljhx,11/30/2021 22:59,Twitter for iPhone,0,556,retweet,1.20483E+18,111,45,
1.46589E+18,https://twitter.com/timothy_m_nolan/statuses/1465892663383707650,timothy_m_nolan,@donwinslow Interstellar Malcolm X Dune (2021),@donwinslow Interstellar Malcolm X Dune (2021),11/30/2021 22:57,Twitter for Android,0,0,reply,9.92188E+17,4069,521,"Sharonville, OH"
1.46589E+18,https://twitter.com/_stringer_seven/statuses/1465892529837010945,_stringer_seven,Favorite First Watches of November  -Brawl in Cell Block 99 (2017) -Last Night in Soho (2021) -Dune (2021) -Lamb (2021) https://t.co/ebvORR6fg2 https://t.co/Alwmr4vWH2,Favorite First Watches of November  -Brawl in Cell Block 99 (2017) -Last Night in Soho (2021) -Dune (2021) -Lamb (2021) https://t.co/ebvORR6fg2 https://t.co/Alwmr4vWH2,11/30/2021 22:56,Twitter for iPhone,22,0,quote,1.00228E+18,1865,2067,"Oakland, CA"
1.46589E+18,https://twitter.com/bathful/statuses/1465891904541790212,bathful,RT @cranny_boy: The most popular baby name of 2021 is Dune,The most popular baby name of 2021 is Dune,11/30/2021 22:53,Twitter Web App,0,7,retweet,331828820,4993,749,the forefold
1.46589E+18,https://twitter.com/MRLLIW/statuses/1465891708202278914,MRLLIW,Dune (2021) Wayne’s World Twin Peaks: Fire Walk with Me https://t.co/yrHiwH0utX,Dune (2021) Wayne’s World Twin Peaks: Fire Walk with Me https://t.co/yrHiwH0utX,11/30/2021 22:53,Twitter for iPhone,1,0,quote,196373697,3511,746,"Virginia Beach, Va"
1.46589E+18,https://twitter.com/rapuleng_pitso/statuses/1465891438600900608,rapuleng_pitso,RT @iamblackmyth2: 2021 Popular movies released in OCTOBER that you must watch  Thread.....  1. Dune........Army Of Thieves https://t.co/Oo…,2021 Popular movies released in OCTOBER that you must watch  Thread.....  1. Dune........Army Of Thieves https://t.co/OoULJhqxnE,11/30/2021 22:52,Twitter Web App,0,1500,retweet,8.33978E+17,1196,908,Johannesburg 
1.46589E+18,https://twitter.com/rawdenimagainim/statuses/1465890980452732932,rawdenimagainim,"@knives_are_cool Honestly, aside from a brief monologue in the beginning, Dune 2021 kind of does this and it rules lol","@knives_are_cool Honestly, aside from a brief monologue in the beginning, Dune 2021 kind of does this and it rules lol",11/30/2021 22:50,Twitter for Android,1,0,reply,1.41868E+18,347,534,
